agent_id,agent_name,agent_type,operator_code,country_code,region,city,latitude,longitude,onboarding_date,agent_status,commission_tier
AGT-00102673,Cash & Go Yoff,SUB_AGENT,MTN_MOMO,SEN,Fatick,Fatick,16.199755,-13.823012,2020-05-13,ACTIVE,T2
AGT-00102674,Tabaski Service Mariste,SUB_AGENT,MTN_MOMO,GIN,Kindia,Kindia,11.112248,-14.634723,2019-10-07,ACTIVE,T2
AGT-00102675,Tabaski Service Touba,ATM_PARTNER,MTN_MOMO,MLI,Mopti,Mopti,17.940645,-10.312357,2022-10-20,ACTIVE,T1
AGT-00102676,Marché Cambérène,MASTER_AGENT,WAVE,GIN,Faranah,Faranah,8.504192,-7.626499,2019-09-06,ACTIVE,T2
AGT-00102677,Mini-marché Ngor,ATM_PARTNER,FREE,GIN,Nzérékoré,Nzérékoré,7.537934,-14.095475,2024-03-26,ACTIVE,T1
AGT-00102678,Multiservices Mariste,SUB_AGENT,FREE,SEN,Dakar,Dakar,13.261453,-11.611803,2020-12-13,ACTIVE,T1
AGT-00102679,Point Cash Castors,MERCHANT,OM,CIV,Yamoussoukro,Yamoussoukro,5.958474,-7.369072,2025-09-14,ACTIVE,T1
AGT-00102680,Téléservices Patte d'Oie,MERCHANT,MTN_MOMO,SEN,Thiès,Thiès,12.589548,-15.388704,2024-07-05,ACTIVE,T2
AGT-00102681,Kiosque Yoff,SUB_AGENT,MOOV,SEN,Fatick,Fatick,15.432166,-13.841328,2024-10-21,SUSPENDED,T1
AGT-00102682,Station Cash Bel Air,MERCHANT,MOOV,GIN,Boké,Boké,9.162569,-14.104056,2020-02-14,ACTIVE,T2
AGT-00102683,Point Argent Hann,SUB_AGENT,WAVE,CIV,Abidjan,Abidjan,9.714996,-7.228017,2022-07-11,ACTIVE,T1
AGT-00102684,Tabaski Service Dieuppeul,ATM_PARTNER,WAVE,SEN,Matam,Matam,15.302605,-11.466856,2020-11-08,SUSPENDED,T1
AGT-00102685,Multiservices Patte d'Oie,MERCHANT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,15.470444,-12.968357,2025-10-29,ACTIVE,T2
AGT-00102686,Mini-marché Castors,ATM_PARTNER,MTN_MOMO,SEN,Kaolack,Kaolack,,,2024-03-18,ACTIVE,T1
AGT-00102687,Point Cash Patte d'Oie,MERCHANT,OM,SEN,Thiès,Thiès,14.332855,-14.801688,2024-10-29,ACTIVE,T2
AGT-00102688,Mini-marché Reubeuss,MERCHANT,WAVE,GIN,Faranah,Faranah,7.65305,-14.993645,2019-04-09,ACTIVE,T3
AGT-00102689,Express Sandaga,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,15.071811,-16.485638,2019-03-21,ACTIVE,T1
AGT-00102690,Cash & Go Guédiawaye,SUB_AGENT,FREE,SEN,Diourbel,Diourbel,14.930002,-14.879287,2023-08-18,ACTIVE,T2
AGT-00102691,Express Hann,MERCHANT,MTN_MOMO,SEN,Fatick,Fatick,12.828729,-15.970937,2021-10-21,ACTIVE,T1
AGT-00102692,Express Pikine,ATM_PARTNER,MTN_MOMO,GIN,Kindia,Kindia,10.097301,-9.834085,2022-10-15,ACTIVE,T2
AGT-00102693,Tabaski Service Plateau,SUB_AGENT,OM,SEN,Thiès,Thiès,13.755662,-14.553014,2019-11-09,ACTIVE,T2
AGT-00102694,Cash Point Bel Air,MERCHANT,WAVE,GIN,Nzérékoré,Nzérékoré,11.404366,-12.580283,2022-05-14,TERMINATED,T1
AGT-00102695,SuperMoney Colobane,SUB_AGENT,MOOV,SEN,Fatick,Fatick,16.414449,-15.231623,2025-07-09,ACTIVE,T1
AGT-00102696,Point Argent Patte d'Oie,MASTER_AGENT,FREE,CIV,Man,Man,9.632872,-2.922416,2019-12-08,ACTIVE,T1
AGT-00102697,SuperMoney Wakhinane,SUB_AGENT,OM,MLI,Kayes,Kayes,11.252569,-8.667822,2019-04-24,ACTIVE,T1
AGT-00102698,Express Ouakam,MERCHANT,MOOV,MLI,Ségou,Ségou,12.15784,3.055758,2020-07-20,TERMINATED,T2
AGT-00102699,Point Argent Touba,SUB_AGENT,FREE,MLI,Ségou,Ségou,13.576664,1.521199,2023-06-12,SUSPENDED,T1
AGT-00102700,Express Tabaski,MERCHANT,WAVE,CIV,Korhogo,Korhogo,6.960968,-6.069123,2022-06-18,ACTIVE,T1
AGT-00102701,Téléservices Médina,SUB_AGENT,OM,GIN,Kindia,Kindia,9.362588,-10.264333,2021-09-24,ACTIVE,T2
AGT-00102702,Station Cash Patte d'Oie,SUB_AGENT,FREE,GIN,Conakry,Conakry,11.528907,-9.448346,2023-09-22,ACTIVE,T1
AGT-00102703,SuperMoney Mermoz,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,11.396654,-10.341004,2022-09-13,ACTIVE,T2
AGT-00102704,Kiosque Fass,SUB_AGENT,WAVE,MLI,Bamako,Bamako,21.54521,-10.611511,2022-08-31,TERMINATED,T2
AGT-00102705,Kiosque Guédiawaye,MERCHANT,MTN_MOMO,GIN,Faranah,Faranah,9.937414,-11.935671,2025-03-13,ACTIVE,T1
AGT-00102706,Agence Médina,SUB_AGENT,OM,SEN,Diourbel,Diourbel,13.043624,-15.75048,2024-11-04,ACTIVE,T1
AGT-00102707,Tabaski Service Almadies,SUB_AGENT,FREE,SEN,Kaffrine,Kaffrine,14.231802,-11.659754,2022-02-10,ACTIVE,T2
AGT-00102708,Express Dieuppeul,MASTER_AGENT,WAVE,SEN,Ziguinchor,Ziguinchor,16.2078,-15.558901,2024-12-20,ACTIVE,T1
AGT-00102709,Cash Point Patte d'Oie,MERCHANT,FREE,CIV,Daloa,Daloa,7.348037,-8.337357,2023-10-28,ACTIVE,T1
AGT-00102710,Tabaski Service Wakhinane,SUB_AGENT,OM,SEN,Tambacounda,Tambacounda,15.337252,-12.531799,2020-06-27,ACTIVE,T2
AGT-00102711,Point Argent Colobane,MERCHANT,WAVE,CIV,Korhogo,Korhogo,6.251888,-7.343068,2023-07-31,ACTIVE,T1
AGT-00102712,SuperMoney Gibraltar,SUB_AGENT,OM,SEN,Kolda,Kolda,14.429071,-14.324916,2025-10-07,ACTIVE,T2
AGT-00102713,SuperMoney Grand Yoff,MERCHANT,MOOV,GIN,Nzérékoré,Nzérékoré,10.759489,-8.952173,2025-03-29,ACTIVE,T1
AGT-00102714,Station Cash Ouakam,SUB_AGENT,OM,SEN,Kaolack,Kaolack,13.560606,-14.256638,2025-07-05,ACTIVE,T1
AGT-00102715,Mini-marché Yoff,SUB_AGENT,MOOV,GIN,Boké,Boké,8.46873,-8.820822,2019-07-09,ACTIVE,T1
AGT-00102716,SuperMoney Mermoz,SUB_AGENT,MTN_MOMO,CIV,San-Pédro,San-Pédro,,,2021-01-27,ACTIVE,T3
AGT-00102717,SuperMoney Grand Yoff,MASTER_AGENT,MTN_MOMO,SEN,Thiès,Thiès,14.753106,-16.574201,2025-04-16,ACTIVE,T1
AGT-00102718,Marché Ngor,SUB_AGENT,FREE,SEN,Diourbel,Diourbel,12.953729,-14.197092,2025-06-24,ACTIVE,T2
AGT-00102719,Agence Guédiawaye,SUB_AGENT,MTN_MOMO,CIV,San-Pédro,San-Pédro,6.333821,-7.787535,2025-02-10,ACTIVE,T1
AGT-00102720,Boutique Hann,SUB_AGENT,MOOV,SEN,Saint-Louis,Saint-Louis,13.305721,-14.831757,2025-02-16,ACTIVE,T1
AGT-00102721,Station Cash Dieuppeul,SUB_AGENT,MOOV,SEN,Kolda,Kolda,15.071595,-16.883248,2019-07-02,ACTIVE,T2
AGT-00102722,Express Bel Air,ATM_PARTNER,MTN_MOMO,SEN,Dakar,Dakar,13.534637,-17.080709,2021-06-20,ACTIVE,T1
AGT-00102723,Marché Tabaski,SUB_AGENT,WAVE,SEN,Matam,Matam,16.402304,-11.861729,2022-12-17,ACTIVE,T1
AGT-00102724,Point Argent Plateau,SUB_AGENT,FREE,SEN,Tambacounda,Tambacounda,16.6343,-15.465065,2019-12-22,ACTIVE,T3
AGT-00102725,Téléservices Gibraltar,SUB_AGENT,MOOV,GIN,Faranah,Faranah,11.74843,-12.669249,2020-08-09,ACTIVE,T2
AGT-00102726,Multiservices Yoff,SUB_AGENT,OM,SEN,Tambacounda,Tambacounda,12.356171,-16.596021,2020-09-18,ACTIVE,T2
AGT-00102727,Multiservices Guédiawaye,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,12.545603,-13.890472,2022-04-07,ACTIVE,T1
AGT-00102728,Marché Patte d'Oie,MERCHANT,WAVE,SEN,Kaffrine,Kaffrine,12.725476,-14.653055,2024-07-10,TERMINATED,T3
AGT-00102729,Marché Mariste,SUB_AGENT,WAVE,MLI,Sikasso,Sikasso,22.398011,-11.6588,2025-07-05,SUSPENDED,T1
AGT-00102730,Agence Médina,SUB_AGENT,WAVE,GIN,Kankan,Kankan,9.088399,-11.881887,2019-11-11,ACTIVE,T1
AGT-00102731,Boutique Patte d'Oie,MERCHANT,MOOV,CIV,Abidjan,Abidjan,8.626873,-4.906701,2021-04-21,ACTIVE,T1
AGT-00102732,Téléservices Sandaga,MERCHANT,WAVE,GIN,Nzérékoré,Nzérékoré,10.018603,-10.2022,2024-10-21,ACTIVE,T2
AGT-00102733,Agence Tabaski,SUB_AGENT,OM,CIV,Bouaké,Bouaké,7.502742,-6.968116,2019-04-01,ACTIVE,T1
AGT-00102734,Cash Point Sicap,MERCHANT,MTN_MOMO,SEN,Matam,Matam,15.778867,-14.579287,2022-05-22,ACTIVE,T3
AGT-00102735,Boutique Almadies,SUB_AGENT,MOOV,SEN,Sédhiou,Sédhiou,16.639862,-11.720534,2024-08-20,ACTIVE,T1
AGT-00102736,SuperMoney Patte d'Oie,MERCHANT,WAVE,CIV,Abidjan,Abidjan,6.346075,-7.323798,2025-09-27,ACTIVE,T1
AGT-00102737,Point Argent Cambérène,ATM_PARTNER,MTN_MOMO,SEN,Kaffrine,Kaffrine,12.532764,-13.75551,2019-06-03,SUSPENDED,T2
AGT-00102738,SuperMoney Bel Air,MERCHANT,WAVE,SEN,Kédougou,Kédougou,13.354374,-13.087115,2021-04-28,ACTIVE,T1
AGT-00102739,Station Cash Ouakam,SUB_AGENT,WAVE,GIN,Kindia,Kindia,9.563852,-7.83243,2024-02-13,ACTIVE,T1
AGT-00102740,Mini-marché HLM,SUB_AGENT,FREE,CIV,Daloa,Daloa,6.757259,-6.740506,2024-08-01,ACTIVE,T1
AGT-00102741,Station Cash Niary Tally,SUB_AGENT,OM,SEN,Diourbel,Diourbel,15.040265,-15.555669,2023-05-03,ACTIVE,T1
AGT-00102742,Mini-marché Dieuppeul,MERCHANT,MOOV,MLI,Mopti,Mopti,19.370055,0.37321,2021-02-13,ACTIVE,T2
AGT-00102743,Kiosque Gibraltar,SUB_AGENT,WAVE,CIV,Bouaké,Bouaké,5.661105,-3.733389,2022-11-24,ACTIVE,T2
AGT-00102744,Point Argent Colobane,MERCHANT,OM,SEN,Fatick,Fatick,14.916054,-15.360754,2021-07-08,ACTIVE,T3
AGT-00102745,Point Argent HLM,SUB_AGENT,WAVE,SEN,Saint-Louis,Saint-Louis,13.472289,-16.277731,2023-10-17,ACTIVE,T2
AGT-00102746,Cash & Go Dieuppeul,MERCHANT,FREE,GIN,Boké,Boké,7.472923,-10.451187,2023-05-09,ACTIVE,T1
AGT-00102747,Boutique Fass,MASTER_AGENT,OM,SEN,Dakar,Dakar,15.414749,-15.67636,2025-10-28,ACTIVE,T1
AGT-00102748,Kiosque Mermoz,SUB_AGENT,FREE,GIN,Mamou,Mamou,7.307646,-8.144039,2019-06-01,ACTIVE,T1
AGT-00102749,Mini-marché Dieuppeul,SUB_AGENT,MOOV,SEN,Ziguinchor,Ziguinchor,16.339954,-11.470889,2020-07-03,ACTIVE,T2
AGT-00102750,Agence Médina,SUB_AGENT,FREE,CIV,Abidjan,Abidjan,9.763323,-4.60572,2021-10-03,ACTIVE,T1
AGT-00102751,SuperMoney Castors,SUB_AGENT,OM,GIN,Faranah,Faranah,11.228559,-8.591302,2020-01-27,ACTIVE,T1
AGT-00102752,Express Bel Air,SUB_AGENT,WAVE,MLI,Ségou,Ségou,11.501915,-4.74852,2020-08-19,ACTIVE,T1
AGT-00102753,Multiservices Fass,SUB_AGENT,MTN_MOMO,SEN,Dakar,Dakar,15.215517,-13.209303,2019-06-16,ACTIVE,T2
AGT-00102754,Téléservices Yoff,ATM_PARTNER,WAVE,GIN,Nzérékoré,Nzérékoré,9.387699,-12.75063,2022-04-07,ACTIVE,T2
AGT-00102755,Téléservices HLM,MERCHANT,MTN_MOMO,SEN,Ziguinchor,Ziguinchor,16.293091,-14.357312,2025-05-31,ACTIVE,T1
AGT-00102756,Multiservices Cambérène,MERCHANT,WAVE,SEN,Sédhiou,Sédhiou,16.370756,-11.995324,2020-12-28,ACTIVE,T1
AGT-00102757,Cash Point Dieuppeul,MASTER_AGENT,OM,CIV,Man,Man,,,2023-01-03,SUSPENDED,T2
AGT-00102758,Station Cash Sandaga,SUB_AGENT,OM,CIV,Yamoussoukro,Yamoussoukro,10.675472,-8.394134,2023-03-20,ACTIVE,T2
AGT-00102759,Mini-marché Dieuppeul,SUB_AGENT,OM,GIN,Kindia,Kindia,8.95426,-13.947654,2025-05-16,ACTIVE,T2
AGT-00102760,Cash Point Reubeuss,MERCHANT,MOOV,CIV,Yamoussoukro,Yamoussoukro,7.164742,-7.344666,2023-09-08,ACTIVE,T1
AGT-00102761,Agence Niary Tally,SUB_AGENT,MTN_MOMO,GIN,Faranah,Faranah,11.134872,-8.40549,2019-04-23,ACTIVE,T1
AGT-00102762,Express Dieuppeul,SUB_AGENT,OM,SEN,Dakar,Dakar,14.436313,-11.507802,2024-10-29,ACTIVE,T1
AGT-00102763,Tabaski Service Almadies,SUB_AGENT,MOOV,GIN,Kankan,Kankan,10.426912,-11.606018,2019-11-28,ACTIVE,T1
AGT-00102764,Tabaski Service Gibraltar,SUB_AGENT,WAVE,CIV,Bouaké,Bouaké,9.81953,-5.547113,2024-06-02,ACTIVE,T1
AGT-00102765,Kiosque Dieuppeul,SUB_AGENT,OM,GIN,Faranah,Faranah,8.841399,-9.661213,2024-04-24,ACTIVE,T3
AGT-00102766,Point Argent Touba,MERCHANT,FREE,SEN,Sédhiou,Sédhiou,12.711118,-16.304339,2019-04-02,ACTIVE,T1
AGT-00102767,Point Cash Reubeuss,SUB_AGENT,FREE,CIV,Abidjan,Abidjan,5.408912,-4.310092,2025-06-21,ACTIVE,T1
AGT-00102768,Cash & Go Tabaski,SUB_AGENT,WAVE,SEN,Matam,Matam,15.415832,-16.770005,2025-09-05,ACTIVE,T1
AGT-00102769,Multiservices Almadies,SUB_AGENT,WAVE,GIN,Boké,Boké,9.667172,-14.615316,2021-02-04,ACTIVE,T1
AGT-00102770,Express Castors,SUB_AGENT,FREE,CIV,Abidjan,Abidjan,7.618477,-6.552635,2024-04-27,ACTIVE,T1
AGT-00102771,Express Mariste,SUB_AGENT,FREE,CIV,Bouaké,Bouaké,6.248278,-6.488679,2022-08-12,ACTIVE,T3
AGT-00102772,Station Cash Médina,SUB_AGENT,MOOV,SEN,Thiès,Thiès,13.392892,-13.15712,2022-05-14,ACTIVE,T1
AGT-00102773,Multiservices Mermoz,MERCHANT,MTN_MOMO,SEN,Matam,Matam,15.432024,-12.228427,2022-12-15,ACTIVE,T2
AGT-00102774,Kiosque Patte d'Oie,SUB_AGENT,WAVE,SEN,Diourbel,Diourbel,15.974484,-12.162234,2020-09-03,ACTIVE,T2
AGT-00102775,Tabaski Service Médina,MERCHANT,FREE,SEN,Tambacounda,Tambacounda,13.690567,-12.988067,2025-04-24,ACTIVE,T1
AGT-00102776,Kiosque Reubeuss,SUB_AGENT,MTN_MOMO,SEN,Kolda,Kolda,15.50951,-13.880751,2025-01-12,ACTIVE,T3
AGT-00102777,Agence Sandaga,SUB_AGENT,OM,GIN,Nzérékoré,Nzérékoré,8.648489,-11.298796,2021-04-07,ACTIVE,T1
AGT-00102778,Téléservices Ngor,SUB_AGENT,OM,MLI,Kayes,Kayes,19.463725,-7.393906,2019-05-30,ACTIVE,T1
AGT-00102779,Cash Point Hann,MASTER_AGENT,MTN_MOMO,SEN,Kaffrine,Kaffrine,15.87283,-12.144727,2024-10-05,ACTIVE,T2
AGT-00102780,Point Cash Plateau,SUB_AGENT,MOOV,GIN,Kindia,Kindia,9.638474,-10.410442,2019-05-05,ACTIVE,T1
AGT-00102781,Tabaski Service Patte d'Oie,SUB_AGENT,OM,SEN,Louga,Louga,14.056901,-17.116689,2024-02-05,ACTIVE,T2
AGT-00102782,Agence HLM,MERCHANT,MTN_MOMO,CIV,Man,Man,9.008725,-8.403584,2020-11-12,ACTIVE,T3
AGT-00102783,Marché Ngor,MASTER_AGENT,OM,SEN,Kaolack,Kaolack,13.874831,-14.990326,2023-10-09,ACTIVE,T2
AGT-00102784,SuperMoney Pikine,SUB_AGENT,OM,CIV,Abidjan,Abidjan,8.694945,-4.346513,2025-03-12,ACTIVE,T2
AGT-00102785,Point Argent Pikine,MERCHANT,MOOV,SEN,Kédougou,Kédougou,13.174148,-12.205227,2023-02-09,ACTIVE,T2
AGT-00102786,Agence Tabaski,MERCHANT,OM,GIN,Conakry,Conakry,7.297268,-12.907807,2024-07-26,ACTIVE,T2
AGT-00102787,Tabaski Service Cambérène,MASTER_AGENT,FREE,SEN,Sédhiou,Sédhiou,14.29179,-15.037198,2021-03-07,ACTIVE,T2
AGT-00102788,Kiosque Sandaga,SUB_AGENT,MOOV,SEN,Diourbel,Diourbel,13.100329,-14.266109,2022-02-13,ACTIVE,T1
AGT-00102789,Express Médina,SUB_AGENT,MOOV,GIN,Nzérékoré,Nzérékoré,11.376838,-8.671264,2019-10-09,ACTIVE,T1
AGT-00102790,Tabaski Service Tabaski,SUB_AGENT,OM,GIN,Conakry,Conakry,9.904519,-9.008111,2022-02-17,ACTIVE,T1
AGT-00102791,SuperMoney Guédiawaye,MASTER_AGENT,WAVE,SEN,Kaffrine,Kaffrine,15.253283,-14.055905,2020-07-13,ACTIVE,T1
AGT-00102792,SuperMoney Ouakam,SUB_AGENT,WAVE,CIV,Yamoussoukro,Yamoussoukro,6.486706,-8.386732,2025-10-20,ACTIVE,T2
AGT-00102793,Tabaski Service Ngor,SUB_AGENT,OM,GIN,Boké,Boké,8.731518,-8.920646,2020-12-15,ACTIVE,T1
AGT-00102794,SuperMoney Sandaga,SUB_AGENT,MOOV,GIN,Labé,Labé,9.160652,-12.852119,2020-07-23,ACTIVE,T2
AGT-00102795,Marché Sicap,SUB_AGENT,MTN_MOMO,SEN,Diourbel,Diourbel,12.453493,-15.880517,2019-09-20,ACTIVE,T1
AGT-00102796,Marché Touba,SUB_AGENT,WAVE,SEN,Diourbel,Diourbel,14.068358,-12.437383,2023-03-22,ACTIVE,T1
AGT-00102797,Express Almadies,MERCHANT,MOOV,MLI,Mopti,Mopti,20.32036,-2.385967,2020-09-08,ACTIVE,T1
AGT-00102798,Tabaski Service Reubeuss,ATM_PARTNER,OM,CIV,Daloa,Daloa,6.63768,-3.763043,2021-06-24,SUSPENDED,T1
AGT-00102799,Mini-marché Yoff,SUB_AGENT,WAVE,GIN,Mamou,Mamou,11.095116,-12.61159,2021-11-01,ACTIVE,T2
AGT-00102800,Point Cash Cambérène,MERCHANT,OM,MLI,Bamako,Bamako,,,2019-08-09,ACTIVE,T1
AGT-00102801,Boutique Castors,MASTER_AGENT,WAVE,CIV,Bouaké,Bouaké,7.723408,-8.395294,2023-01-01,ACTIVE,T3
AGT-00102802,Point Cash Niary Tally,MERCHANT,OM,SEN,Saint-Louis,Saint-Louis,12.301267,-15.930488,2021-05-10,ACTIVE,T1
AGT-00102803,Tabaski Service Yoff,MASTER_AGENT,MTN_MOMO,SEN,Saint-Louis,Saint-Louis,16.423447,-14.056236,2023-03-08,ACTIVE,T1
AGT-00102804,Multiservices Cambérène,MERCHANT,MTN_MOMO,CIV,Abidjan,Abidjan,9.752043,-7.440213,2024-06-14,ACTIVE,T1
AGT-00102805,Kiosque Guédiawaye,SUB_AGENT,WAVE,MLI,Mopti,Mopti,14.620167,-9.299002,2022-05-04,ACTIVE,T1
AGT-00102806,Express Almadies,MERCHANT,WAVE,SEN,Matam,Matam,,,2021-05-14,ACTIVE,T1
AGT-00102807,SuperMoney Guédiawaye,MERCHANT,FREE,SEN,Kolda,Kolda,14.137921,-13.72582,2023-03-18,ACTIVE,T1
AGT-00102808,Point Cash Niary Tally,SUB_AGENT,MTN_MOMO,GIN,Nzérékoré,Nzérékoré,7.787225,-12.370483,2023-06-11,ACTIVE,T1
AGT-00102809,Multiservices Sandaga,SUB_AGENT,MTN_MOMO,GIN,Conakry,Conakry,10.247439,-14.94626,2019-09-27,ACTIVE,T1
AGT-00102810,Marché Ouakam,SUB_AGENT,OM,GIN,Mamou,Mamou,11.897397,-10.171842,2020-02-07,ACTIVE,T1
AGT-00102811,Tabaski Service Sandaga,MERCHANT,WAVE,CIV,Yamoussoukro,Yamoussoukro,6.852855,-2.765868,2025-08-31,ACTIVE,T1
AGT-00102812,Station Cash Touba,SUB_AGENT,OM,SEN,Kédougou,Kédougou,14.144924,-14.243349,2024-06-23,ACTIVE,T1
AGT-00102813,Tabaski Service Gibraltar,SUB_AGENT,MOOV,SEN,Sédhiou,Sédhiou,12.740759,-17.050321,2020-04-24,ACTIVE,T1
AGT-00102814,Agence Sicap,SUB_AGENT,MOOV,SEN,Saint-Louis,Saint-Louis,14.173051,-16.713059,2025-05-25,ACTIVE,T2
AGT-00102815,Mini-marché Médina,SUB_AGENT,MTN_MOMO,GIN,Labé,Labé,11.639062,-10.101777,2021-11-28,ACTIVE,T1
AGT-00102816,Multiservices Cambérène,SUB_AGENT,MOOV,SEN,Tambacounda,Tambacounda,13.426941,-14.136836,2023-09-01,SUSPENDED,T3
AGT-00102817,Multiservices Bel Air,SUB_AGENT,OM,GIN,Kankan,Kankan,12.242057,-11.628601,2021-10-15,ACTIVE,T1
AGT-00102818,Marché Mariste,MERCHANT,FREE,SEN,Dakar,Dakar,13.80396,-14.993748,2022-10-03,TERMINATED,T2
AGT-00102819,Mini-marché Hann,ATM_PARTNER,FREE,CIV,Daloa,Daloa,9.846269,-4.403344,2022-09-24,ACTIVE,T1
AGT-00102820,Agence Gibraltar,SUB_AGENT,MOOV,SEN,Kaffrine,Kaffrine,14.929776,-13.435083,2024-03-31,ACTIVE,T1
AGT-00102821,Agence Guédiawaye,SUB_AGENT,FREE,GIN,Kankan,Kankan,10.930254,-14.930698,2020-01-25,ACTIVE,T1
AGT-00102822,Téléservices Bel Air,MASTER_AGENT,MOOV,SEN,Dakar,Dakar,12.847565,-13.756119,2021-02-02,ACTIVE,T2
AGT-00102823,Boutique Niary Tally,MERCHANT,WAVE,SEN,Sédhiou,Sédhiou,15.178472,-12.371038,2021-06-07,ACTIVE,T2
AGT-00102824,Express Dieuppeul,SUB_AGENT,MTN_MOMO,SEN,Diourbel,Diourbel,14.334501,-11.557237,2021-11-06,ACTIVE,T2
AGT-00102825,Agence Patte d'Oie,MERCHANT,FREE,MLI,Sikasso,Sikasso,23.869351,2.840145,2024-06-17,ACTIVE,T1
AGT-00102826,Point Argent Gibraltar,ATM_PARTNER,MOOV,MLI,Sikasso,Sikasso,19.164185,-7.621601,2022-11-10,ACTIVE,T1
AGT-00102827,Express Tabaski,MERCHANT,FREE,SEN,Louga,Louga,15.543804,-15.194182,2023-12-26,ACTIVE,T1
AGT-00102828,Mini-marché Yoff,SUB_AGENT,OM,MLI,Sikasso,Sikasso,22.353204,-9.588202,2023-11-06,ACTIVE,T1
AGT-00102829,Express Dieuppeul,SUB_AGENT,WAVE,MLI,Ségou,Ségou,21.484237,1.860746,2021-08-16,ACTIVE,T2
AGT-00102830,Agence Tabaski,MASTER_AGENT,WAVE,GIN,Kindia,Kindia,11.392866,-13.849127,2022-06-02,ACTIVE,T1
AGT-00102831,SuperMoney Ngor,SUB_AGENT,WAVE,CIV,San-Pédro,San-Pédro,5.980963,-3.647219,2025-08-21,ACTIVE,T1
AGT-00102832,SuperMoney HLM,SUB_AGENT,FREE,GIN,Faranah,Faranah,12.446556,-11.870204,2020-11-22,ACTIVE,T1
AGT-00102833,Kiosque Hann,MERCHANT,FREE,GIN,Mamou,Mamou,10.387894,-9.723706,2021-05-09,ACTIVE,T1
AGT-00102834,Agence Fass,MERCHANT,WAVE,SEN,Thiès,Thiès,15.083093,-16.409135,2021-11-04,ACTIVE,T1
AGT-00102835,Point Cash Touba,SUB_AGENT,OM,MLI,Tombouctou,Tombouctou,16.933876,-11.972028,2025-01-31,SUSPENDED,T1
AGT-00102836,Multiservices Colobane,SUB_AGENT,OM,SEN,Fatick,Fatick,14.755757,-13.044574,2020-12-28,ACTIVE,T1
AGT-00102837,Boutique Gibraltar,ATM_PARTNER,OM,SEN,Kaolack,Kaolack,,,2019-05-18,ACTIVE,T2
AGT-00102838,Tabaski Service Ouakam,MERCHANT,OM,CIV,San-Pédro,San-Pédro,8.664436,-4.316737,2023-03-07,SUSPENDED,T1
AGT-00102839,Téléservices Grand Yoff,MASTER_AGENT,MOOV,GIN,Conakry,Conakry,12.216091,-7.842193,2021-01-04,ACTIVE,T1
AGT-00102840,Point Argent Dieuppeul,SUB_AGENT,MOOV,SEN,Kolda,Kolda,15.922259,-16.733304,2019-11-24,ACTIVE,T1
AGT-00102841,Cash Point Grand Yoff,SUB_AGENT,MTN_MOMO,CIV,Man,Man,4.818873,-3.700934,2019-07-29,ACTIVE,T1
AGT-00102842,Point Cash Patte d'Oie,SUB_AGENT,OM,SEN,Thiès,Thiès,14.762918,-17.486745,2023-05-07,ACTIVE,T1
AGT-00102843,Express Sandaga,MASTER_AGENT,WAVE,GIN,Mamou,Mamou,12.485877,-13.270343,2021-02-27,ACTIVE,T2
AGT-00102844,Point Cash Reubeuss,SUB_AGENT,OM,SEN,Ziguinchor,Ziguinchor,14.232411,-16.674266,2023-05-27,ACTIVE,T1
AGT-00102845,Multiservices Guédiawaye,MERCHANT,FREE,GIN,Kankan,Kankan,12.382835,-11.532916,2024-08-23,ACTIVE,T2
AGT-00102846,Point Cash Wakhinane,SUB_AGENT,MTN_MOMO,SEN,Kaolack,Kaolack,12.9244,-15.729693,2021-11-27,ACTIVE,T1
AGT-00102847,Multiservices Liberté,SUB_AGENT,WAVE,GIN,Conakry,Conakry,7.428112,-10.741636,2020-11-02,ACTIVE,T2
AGT-00102848,Cash & Go Grand Yoff,SUB_AGENT,FREE,SEN,Kolda,Kolda,15.466287,-12.858316,2022-08-05,TERMINATED,T2
AGT-00102849,Multiservices Ouakam,MERCHANT,MTN_MOMO,GIN,Faranah,Faranah,7.678559,-13.281308,2025-01-14,ACTIVE,T2
AGT-00102850,Express HLM,ATM_PARTNER,MOOV,SEN,Kaffrine,Kaffrine,15.348487,-14.275974,2020-12-28,ACTIVE,T1
AGT-00102851,Téléservices Dieuppeul,ATM_PARTNER,MOOV,SEN,Kaolack,Kaolack,14.622414,-14.078729,2020-08-27,ACTIVE,T1
AGT-00102852,Marché Hann,MERCHANT,WAVE,GIN,Faranah,Faranah,8.692367,-14.63257,2021-10-05,ACTIVE,T1
AGT-00102853,Agence Ngor,SUB_AGENT,MTN_MOMO,CIV,Bouaké,Bouaké,4.658393,-3.451,2023-04-26,ACTIVE,T1
AGT-00102854,Mini-marché Niary Tally,SUB_AGENT,MTN_MOMO,SEN,Louga,Louga,13.796231,-17.055442,2022-01-14,ACTIVE,T1
AGT-00102855,Téléservices Touba,SUB_AGENT,FREE,SEN,Louga,Louga,15.461656,-17.102406,2020-03-18,ACTIVE,T1
AGT-00102856,Station Cash Plateau,MERCHANT,OM,GIN,Nzérékoré,Nzérékoré,12.178638,-9.432259,2022-11-20,ACTIVE,T1
